TICKET_NMBR,assigned_group
IN10271717,1
IN10271718,1
IN10271719,2
IN10271720,1
IN10271721,2
IN10271722,1
IN10271723,1
IN10271724,1
IN10271725,1
IN10271726,2
IN10271728,1
IN10271730,1
IN10271731,1
IN10271732,1
IN10271733,1
IN10271734,1
IN10271735,1
IN10271736,1
IN10271737,3
IN10271739,1
IN10271740,2
IN10271741,1
IN10271742,2
IN10271743,3
IN10271745,1
IN10271746,4
IN10271747,1
IN10271748,1
IN10271749,1
IN10271750,4
IN10271752,1
IN10271754,1
IN10271757,1
IN10271758,1
IN10271762,2
IN10271764,1
IN10271769,2
IN10271771,2
IN10271775,1
IN10271776,2
IN10271781,1
IN10271786,1
IN10271787,1
IN10271789,3
IN10271791,1
IN10271792,1
IN10271801,1
IN10271802,1
IN10271803,1
IN10271804,1
IN10271805,1
IN10271806,1
IN10271807,1
IN10271808,1
IN10271809,2
IN10271810,1
IN10271811,1
IN10271812,2
IN10271814,1
IN10271815,2
IN10271816,2
IN10271818,1
IN10271819,1
IN10271820,2
IN10271821,1
IN10271823,1
IN10271824,3
IN10271825,1
IN10271826,2
IN10271828,1
IN10271829,1
IN10271830,1
IN10271831,1
IN10271832,1
IN10271833,1
IN10271834,3
IN10271835,2
IN10271836,1
IN10271837,2
IN10271838,1
IN10271839,1
IN10271840,2
IN10271846,1
IN10271847,1
IN10271848,1
IN10271849,2
IN10271851,1
IN10271853,1
IN10271859,1
IN10271860,1
IN10271867,2
IN10271870,2
IN10271877,1
IN10271878,1
IN10271879,1
IN10271894,1
IN10271897,1
IN10271898,1
IN10271900,2
IN10271901,1
IN10271908,1
IN10271915,1
IN10271916,1
IN10271917,1
IN10271918,1
IN10271919,1
IN10271920,1
IN10271921,4
IN10271922,3
IN10271923,1
IN10271924,4
IN10271925,1
IN10271926,5
IN10271929,0
IN10271930,3
IN10271931,1
IN10271932,1
IN10271933,3
IN10271936,1
IN10271938,2
IN10271940,1
IN10271941,1
IN10271942,1
IN10271945,1
IN10271947,1
IN10271948,1
IN10271949,2
IN10271950,1
IN10271951,1
IN10271953,1
IN10271954,1
IN10271955,1
IN10271956,1
IN10271957,1
IN10271958,1
IN10271959,1
IN10271960,1
IN10271961,1
IN10271962,2
IN10271963,1
IN10271964,1
IN10271965,1
IN10271966,1
IN10271967,1
IN10271968,1
IN10271969,4
IN10271970,2
IN10271972,2
IN10271974,1
IN10271975,1
IN10271976,1
IN10271977,1
IN10271978,1
IN10271979,2
IN10271981,0
IN10271982,1
IN10271984,1
IN10271985,1
IN10271987,3
IN10271989,0
IN10271990,3
IN10271991,1
IN10271992,2
IN10271993,3
IN10271994,1
IN10271996,1
IN10271997,1
IN10271998,1
IN10271999,1
IN10272000,1
IN10272001,1
IN10272002,2
IN10272003,2
IN10272004,1
IN10272005,1
IN10272007,2
IN10272008,1
IN10272009,1
IN10272010,1
IN10272011,1
IN10272012,1
IN10272013,1
IN10272014,1
IN10272015,1
IN10272016,1
IN10272017,3
IN10272018,1
IN10272019,3
IN10272020,1
IN10272021,1
IN10272022,1
IN10272023,1
IN10272024,1
IN10272025,1
IN10272026,1
IN10272028,1
IN10272029,2
IN10272030,2
IN10272031,1
IN10272033,2
IN10272035,1
IN10272036,2
IN10272037,2
IN10272038,1
IN10272039,1
IN10272040,1
IN10272041,1
IN10272042,2
IN10272044,2
IN10272046,2
IN10272047,2
IN10272048,2
IN10272049,1
IN10272050,2
IN10272051,1
IN10272053,1
IN10272054,1
IN10272055,3
IN10272056,1
IN10272057,1
IN10272058,1
IN10272059,1
IN10272060,1
IN10272061,1
IN10272062,1
IN10272064,1
IN10272065,1
IN10272066,1
IN10272067,1
IN10272068,2
IN10272069,1
IN10272070,1
IN10272071,1
IN10272072,0
IN10272073,1
IN10272074,2
IN10272075,2
IN10272076,2
IN10272077,1
IN10272078,2
IN10272079,1
IN10272080,1
IN10272081,1
IN10272082,2
IN10272083,1
IN10272084,1
IN10272085,1
IN10272086,1
IN10272088,1
IN10272089,1
IN10272090,1
IN10272091,1
IN10272092,1
IN10272093,2
IN10272094,1
IN10272095,3
IN10272096,1
IN10272097,1
IN10272098,1
IN10272099,1
IN10272100,3
IN10272101,1
IN10272102,1
IN10272103,4
IN10272104,2
IN10272105,1
IN10272106,1
IN10272107,1
IN10272108,1
IN10272109,1
IN10272110,1
IN10272111,3
IN10272112,1
IN10272113,2
IN10272114,6
IN10272115,3
IN10272116,1
IN10272117,2
IN10272118,1
IN10272119,1
IN10272120,1
IN10272121,1
IN10272124,2
IN10272126,1
IN10272127,1
IN10272128,1
IN10272129,1
IN10272130,1
IN10272131,1
IN10272132,2
IN10272134,1
IN10272135,1
IN10272136,1
IN10272137,1
IN10272138,1
IN10272139,1
IN10272140,1
IN10272141,1
IN10272142,1
IN10272143,1
IN10272144,2
IN10272145,1
IN10272146,1
IN10272147,3
IN10272148,1
IN10272149,1
IN10272150,2
IN10272151,1
IN10272152,1
IN10272153,1
IN10272154,1
IN10272155,1
IN10272156,1
IN10272158,1
IN10272159,1
IN10272160,1
IN10272161,1
IN10272162,1
IN10272163,2
IN10272164,1
IN10272165,1
IN10272166,1
IN10272167,1
IN10272168,2
IN10272169,2
IN10272170,1
IN10272172,2
IN10272173,2
IN10272174,1
IN10272175,1
IN10272176,1
IN10272177,2
IN10272178,2
IN10272180,1
IN10272181,1
IN10272182,1
IN10272183,2
IN10272184,1
IN10272185,1
IN10272186,1
IN10272187,1
IN10272188,1
IN10272189,2
IN10272190,3
IN10272191,2
IN10272192,6
IN10272193,1
IN10272194,1
IN10272196,2
IN10272197,1
IN10272198,2
IN10272199,1
IN10272200,1
IN10272201,1
IN10272202,1
IN10272203,1
IN10272204,1
IN10272205,2
IN10272206,1
IN10272207,2
IN10272208,1
IN10272210,1
IN10272211,1
IN10272212,1
IN10272213,1
IN10272214,1
IN10272215,1
IN10272216,1
IN10272217,1
IN10272218,1
IN10272219,1
IN10272220,1
IN10272221,1
IN10272222,1
IN10272224,4
IN10272225,2
IN10272226,1
IN10272227,2
IN10272228,1
IN10272229,1
IN10272230,1
IN10272231,1
IN10272232,1
IN10272233,1
IN10272234,1
IN10272235,1
IN10272236,1
IN10272237,1
IN10272238,1
IN10272239,1
IN10272240,1
IN10272241,3
IN10272242,1
IN10272243,2
IN10272244,1
IN10272245,1
IN10272246,1
IN10272247,1
IN10272248,2
IN10272249,3
IN10272250,1
IN10272251,2
IN10272252,3
IN10272253,1
IN10272254,1
IN10272255,2
IN10272256,3
IN10272258,1
IN10272259,1
IN10272260,1
IN10272261,1
IN10272262,1
IN10272263,1
IN10272264,5
IN10272265,5
IN10272266,1
IN10272267,2
IN10272268,1
IN10272270,1
IN10272272,1
IN10272273,1
IN10272274,1
IN10272275,1
IN10272276,1
IN10272278,1
IN10272279,1
IN10272280,1
IN10272281,1
IN10272282,4
IN10272283,1
IN10272284,1
IN10272285,1
IN10272286,1
IN10272287,1
IN10272288,1
IN10272289,2
IN10272290,1
IN10272293,1
IN10272296,1
IN10272297,2
IN10272298,1
IN10272299,2
IN10272300,1
IN10272301,1
IN10272302,1
IN10272303,1
IN10272304,1
IN10272305,1
IN10272306,1
IN10272307,1
IN10272308,1
IN10272309,1
IN10272310,4
IN10272311,2
IN10272312,1
IN10272313,1
IN10272314,1
IN10272315,2
IN10272316,1
IN10272317,1
IN10272318,1
IN10272319,2
IN10272320,1
IN10272321,3
IN10272322,2
IN10272323,2
IN10272325,1
IN10272326,1
IN10272327,1
IN10272329,1
IN10272330,3
IN10272331,1
IN10272332,2
IN10272333,1
IN10272334,3
IN10272336,3
IN10272337,1
IN10272338,1
IN10272339,2
IN10272340,1
IN10272341,1
IN10272342,1
IN10272343,1
IN10272344,1
IN10272345,2
IN10272346,2
IN10272347,1
IN10272348,1
IN10272349,1
IN10272350,1
IN10272351,1
IN10272352,1
IN10272353,1
IN10272354,1
IN10272355,1
IN10272356,1
IN10272357,2
IN10272358,1
IN10272360,1
IN10272361,1
IN10272362,1
IN10272363,1
IN10272365,2
IN10272366,1
IN10272367,1
IN10272368,1
IN10272369,1
IN10272370,1
IN10272371,3
IN10272372,1
IN10272373,1
IN10272374,1
IN10272375,1
IN10272376,1
IN10272377,1
IN10272378,3
IN10272379,1
IN10272380,1
IN10272381,2
IN10272382,1
IN10272383,2
IN10272385,1
IN10272386,4
IN10272387,1
IN10272388,1
IN10272390,1
IN10272391,1
IN10272392,1
IN10272393,1
IN10272394,1
IN10272395,4
IN10272396,1
IN10272397,1
IN10272398,1
IN10272399,1
IN10272400,1
IN10272401,1
IN10272402,1
IN10272403,1
IN10272404,1
IN10272405,1
IN10272406,1
IN10272407,1
IN10272408,1
IN10272409,1
IN10272410,1
IN10272412,1
IN10272413,1
IN10272414,1
IN10272415,1
IN10272416,1
IN10272417,1
IN10272418,1
IN10272420,1
IN10272421,1
IN10272422,1
IN10272423,1
IN10272424,1
IN10272425,2
IN10272426,2
IN10272428,1
IN10272429,1
IN10272430,1
IN10272431,1
IN10272432,1
IN10272433,1
IN10272434,2
IN10272435,1
IN10272436,3
IN10272437,1
IN10272438,1
IN10272440,4
IN10272441,2
IN10272442,1
IN10272443,1
IN10272444,2
IN10272445,1
IN10272446,1
IN10272447,1
IN10272448,1
IN10272449,1
IN10272450,1
IN10272451,2
IN10272452,1
IN10272453,2
IN10272454,2
IN10272455,2
IN10272456,1
IN10272458,1
IN10272459,1
IN10272460,1
IN10272462,2
IN10272463,1
IN10272464,1
IN10272465,1
IN10272466,1
IN10272467,2
IN10272468,1
IN10272469,1
IN10272473,1
IN10272476,1
IN10272478,2
IN10272479,1
IN10272480,1
IN10272481,1
IN10272482,1
IN10272484,1
IN10272485,1
IN10272486,1
IN10272488,1
IN10272489,1
IN10272490,1
IN10272491,1
IN10272493,1
IN10272494,1
IN10272495,1
IN10272496,1
IN10272497,1
IN10272498,1
IN10272499,1
IN10272500,1
IN10272501,1
IN10272502,1
IN10272503,1
IN10272504,1
IN10272505,1
IN10272506,1
IN10272507,1
IN10272509,1
IN10272511,1
IN10272512,1
IN10272513,1
IN10272514,1
IN10272515,1
IN10272516,1
IN10272517,1
IN10272518,1
IN10272519,1
IN10272520,1
IN10272521,1
IN10272524,1
IN10272526,1
IN10272527,1
IN10272529,1
IN10272530,1
IN10272531,1
IN10272534,1
IN10272535,1
IN10272536,1
IN10272539,1
IN10272540,1
IN10272541,1
IN10272544,1
IN10272546,1
IN10272549,1
IN10272550,2
IN10272551,1
IN10272552,1
IN10272553,2
IN10272554,2
IN10272555,3
IN10272556,1
IN10272557,1
IN10272558,2
IN10272559,1
IN10272561,1
IN10272563,1
IN10272564,1
IN10272565,2
IN10272566,1
IN10272567,1
IN10272568,1
IN10272569,2
IN10272570,1
IN10272571,1
IN10272572,1
IN10272573,2
IN10272574,1
IN10272575,1
IN10272576,1
IN10272577,1
IN10272578,1
IN10272579,1
IN10272580,1
IN10272582,1
IN10272583,1
IN10272584,1
IN10272585,4
IN10272586,1
IN10272587,2
IN10272588,1
IN10272589,1
IN10272590,1
IN10272591,2
IN10272592,2
IN10272593,1
IN10272594,2
IN10272595,1
IN10272596,2
IN10272597,3
IN10272599,1
IN10272600,1
IN10272601,1
IN10272602,2
IN10272603,1
IN10272604,1
IN10272605,1
IN10272606,3
IN10272607,1
IN10272608,1
IN10272609,1
IN10272610,1
IN10272611,1
IN10272612,1
IN10272613,1
IN10272614,1
IN10272615,1
IN10272616,1
IN10272617,1
IN10272618,1
IN10272620,1
IN10272621,1
IN10272622,1
IN10272623,1
IN10272624,1
IN10272625,1
IN10272626,2
IN10272627,1
IN10272628,1
IN10272629,1
IN10272630,1
IN10272631,1
IN10272632,2
IN10272633,1
IN10272634,1
IN10272635,1
IN10272636,1
IN10272637,1
IN10272638,2
IN10272639,1
IN10272640,1
IN10272641,1
IN10272642,1
IN10272643,4
IN10272644,1
IN10272646,1
IN10272647,2
IN10272649,1
IN10272650,1
IN10272651,1
IN10272652,3
IN10272653,2
IN10272654,1
IN10272655,1
IN10272658,1
IN10272659,1
IN10272660,1
IN10272661,6
IN10272662,2
IN10272663,3
IN10272664,1
IN10272665,1
IN10272666,1
IN10272667,1
IN10272668,3
IN10272669,1
IN10272670,1
IN10272671,1
IN10272672,1
IN10272673,1
IN10272674,1
IN10272675,1
IN10272676,1
IN10272677,1
IN10272678,1
IN10272679,1
IN10272680,1
IN10272681,1
IN10272682,1
IN10272683,1
IN10272686,4
IN10272687,1
IN10272688,1
IN10272689,4
IN10272690,1
IN10272691,1
IN10272692,1
IN10272693,1
IN10272694,1
IN10272695,1
IN10272696,1
IN10272697,1
IN10272698,1
IN10272699,1
IN10272700,2
IN10272701,1
IN10272702,2
IN10272703,1
IN10272705,1
IN10272706,2
IN10272707,1
IN10272708,1
IN10272709,2
IN10272710,1
IN10272711,1
IN10272712,1
IN10272713,1
IN10272714,3
IN10272715,1
IN10272716,2
IN10272717,1
IN10272718,1
IN10272719,1
IN10272720,1
IN10272721,2
IN10272722,1
IN10272724,2
IN10272725,1
IN10272727,2
IN10272728,1
IN10272734,1
IN10272735,2
IN10272736,2
IN10272737,1
IN10272738,1
IN10272739,1
IN10272740,1
IN10272741,1
IN10272742,2
IN10272743,1
IN10272744,1
IN10272745,1
IN10272746,1
IN10272747,1
IN10272748,1
IN10272749,2
IN10272750,3
IN10272751,1
IN10272752,1
IN10272753,1
IN10272754,1
IN10272756,2
IN10272757,1
IN10272758,1
IN10272759,1
IN10272760,1
IN10272761,1
IN10272762,1
IN10272763,2
IN10272764,1
IN10272765,1
IN10272766,1
IN10272767,1
IN10272768,1
IN10272769,1
IN10272770,1
IN10272771,1
IN10272772,6
IN10272773,1
IN10272774,1
IN10272775,1
IN10272776,3
IN10272777,1
IN10272778,4
IN10272779,1
IN10272780,1
IN10272781,1
IN10272782,1
IN10272783,1
IN10272784,3
IN10272785,1
IN10272786,1
IN10272787,1
IN10272788,1
IN10272789,3
IN10272791,1
IN10272792,2
IN10272793,2
IN10272794,2
IN10272795,2
IN10272796,2
IN10272797,1
IN10272798,3
IN10272799,1
IN10272800,1
IN10272801,2
IN10272802,1
IN10272803,1
IN10272804,1
IN10272806,1
IN10272808,1
IN10272809,1
IN10272810,2
IN10272811,1
IN10272812,3
IN10272813,1
IN10272814,2
IN10272817,3
IN10272818,1
IN10272819,1
IN10272820,2
IN10272821,1
IN10272823,1
IN10272824,1
IN10272825,1
IN10272826,2
IN10272827,1
IN10272828,1
IN10272830,1
IN10272831,1
IN10272832,1
IN10272833,1
IN10272834,1
IN10272835,1
IN10272836,1
IN10272837,1
IN10272839,1
IN10272840,1
IN10272841,1
IN10272842,1
IN10272843,1
IN10272844,1
IN10272852,1
IN10272853,1
IN10272854,1
IN10272855,1
IN10272856,1
IN10272857,1
IN10272858,2
IN10272860,4
IN10272861,1
IN10272862,1
IN10272863,2
IN10272864,1
IN10272865,2
IN10272866,1
IN10272867,1
IN10272868,1
IN10272869,1
IN10272870,0
IN10272871,1
IN10272874,1
IN10272876,1
IN10272877,1
IN10272878,1
IN10272879,1
IN10272880,4
IN10272881,1
IN10272882,1
IN10272883,1
IN10272884,5
IN10272885,1
IN10272886,1
IN10272887,1
IN10272888,1
IN10272889,1
IN10272891,1
IN10272914,1
IN10272916,1
IN10272917,4
IN10272918,2
IN10272919,1
IN10272920,1
IN10272921,1
IN10272923,2
IN10272924,1
IN10272925,1
IN10272926,1
IN10272927,1
IN10272928,1
IN10272929,1
IN10272930,1
IN10272931,1
IN10272932,1
IN10272933,1
IN10272934,1
IN10272935,1
IN10272936,1
IN10272937,2
IN10272938,1
IN10272939,2
IN10272940,2
IN10272941,1
IN10272942,1
IN10272943,1
IN10272944,1
IN10272946,1
IN10272947,1
IN10272948,2
IN10272949,1
IN10272950,1
IN10272951,1
IN10272952,1
IN10272953,1
IN10272955,1
IN10272957,1
IN10272958,1
IN10272959,1
IN10272960,1
IN10272961,1
IN10272962,1
IN10272963,1
IN10272964,1
IN10272965,1
IN10272966,1
IN10272967,1
IN10272969,1
IN10272970,2
IN10272971,2
IN10272972,1
IN10272973,1
IN10272974,1
IN10272975,1
IN10272976,1
IN10272977,1
IN10272978,2
IN10272979,1
IN10272980,2
IN10272981,2
IN10272982,1
IN10272983,1
IN10272984,1
IN10272985,1
IN10272986,1
IN10272987,2
IN10272988,2
IN10272989,1
IN10272991,1
IN10272992,1
IN10272993,1
IN10272994,1
IN10272995,4
IN10272996,1
IN10272997,1
IN10272998,1
IN10272999,1
IN10273000,1
IN10273001,2
IN10273003,1
IN10273004,2
IN10273005,1
IN10273006,2
IN10273007,2
IN10273008,1
IN10273009,1
IN10273010,1
IN10273011,1
IN10273012,2
IN10273013,1
IN10273014,1
IN10273015,1
IN10273016,1
IN10273017,1
IN10273019,1
IN10273020,1
IN10273021,2
IN10273022,1
IN10273023,1
IN10273024,1
IN10273025,2
IN10273026,1
IN10273027,2
IN10273028,2
IN10273029,1
IN10273030,1
IN10273031,4
IN10273032,1
IN10273034,2
IN10273036,2
IN10273037,1
IN10273040,1
IN10273041,1
IN10273042,1
IN10273043,3
IN10273045,2
IN10273046,1
IN10273047,1
IN10273048,1
IN10273049,1
IN10273051,2
IN10273052,1
IN10273053,2
IN10273054,3
IN10273055,2
IN10273057,3
IN10273058,2
IN10273059,1
IN10273061,1
IN10273062,1
IN10273063,1
IN10273065,1
IN10273066,2
IN10273067,1
IN10273068,2
IN10273069,3
IN10273070,3
IN10273071,2
IN10273072,1
IN10273073,3
IN10273074,1
IN10273075,2
IN10273077,1
IN10273078,1
IN10273079,6
IN10273080,1
IN10273081,1
IN10273082,1
IN10273083,1
IN10273084,1
IN10273085,1
IN10273086,1
IN10273087,1
IN10273088,1
IN10273089,4
IN10273090,1
IN10273091,1
IN10273093,2
IN10273094,1
IN10273095,1
IN10273096,1
IN10273097,1
IN10273098,1
IN10273099,1
IN10273100,1
IN10273101,1
IN10273102,1
IN10273103,5
IN10273104,1
IN10273105,3
IN10273106,1
IN10273107,3
IN10273108,1
IN10273109,1
IN10273110,2
IN10273111,2
IN10273112,2
IN10273113,2
IN10273114,1
IN10273115,1
IN10273116,2
IN10273117,1
IN10273119,1
IN10273120,1
IN10273121,3
IN10273122,3
IN10273123,1
IN10273124,1
IN10273125,4
IN10273126,1
IN10273127,1
IN10273128,1
IN10273129,1
IN10273130,1
IN10273131,1
IN10273132,1
IN10273133,1
IN10273134,2
IN10273135,2
IN10273137,1
IN10273138,1
IN10273139,1
IN10273140,2
IN10273142,2
IN10273143,1
IN10273145,1
IN10273146,1
IN10273147,1
IN10273149,1
IN10273150,2
IN10273151,2
IN10273152,2
IN10273153,1
IN10273154,2
IN10273155,1
IN10273156,1
IN10273157,1
IN10273158,1
IN10273159,1
IN10273160,1
IN10273161,3
IN10273162,1
IN10273163,1
IN10273164,1
IN10273166,1
IN10273167,1
IN10273171,1
IN10273172,1
IN10273174,1
IN10273175,1
IN10273176,1
IN10273177,1
IN10273178,1
IN10273180,1
IN10273182,1
IN10273183,3
IN10273184,2
IN10273185,1
IN10273186,1
IN10273187,1
IN10273188,2
IN10273189,1
IN10273190,1
IN10273191,1
IN10273192,1
IN10273193,1
IN10273194,2
IN10273195,1
IN10273196,1
IN10273197,1
IN10273198,2
IN10273199,1
IN10273200,2
IN10273201,2
IN10273202,2
IN10273203,1
IN10273204,1
IN10273205,1
IN10273206,2
IN10273207,2
IN10273208,1
IN10273209,1
IN10273210,1
IN10273211,1
IN10273212,1
IN10273213,1
IN10273215,1
IN10273216,1
IN10273217,2
IN10273219,1
IN10273220,1
IN10273221,2
IN10273222,2
IN10273223,2
IN10273224,2
IN10273225,2
IN10273226,1
IN10273227,1
IN10273228,2
IN10273229,1
IN10273230,1
IN10273231,4
IN10273232,3
IN10273233,2
IN10273234,2
IN10273235,1
IN10273236,1
IN10273237,1
IN10273239,1
IN10273240,2
IN10273241,1
IN10273242,1
IN10273243,1
IN10273244,1
IN10273245,1
IN10273246,1
IN10273247,2
IN10273249,2
IN10273250,1
IN10273251,1
IN10273252,1
IN10273253,2
IN10273254,3
IN10273256,3
IN10273257,1
IN10273259,1
IN10273260,1
IN10273261,1
IN10273263,1
IN10273264,2
IN10273265,1
IN10273266,1
IN10273267,1
IN10273268,2
IN10273269,1
IN10273270,1
IN10273271,1
IN10273272,1
IN10273273,1
IN10273274,3
IN10273275,2
IN10273276,2
IN10273277,1
IN10273278,2
IN10273279,1
IN10273280,1
IN10273281,1
IN10273282,1
IN10273283,1
IN10273284,1
IN10273285,1
IN10273286,3
IN10273287,1
IN10273288,1
IN10273289,4
IN10273290,1
IN10273291,1
IN10273292,2
IN10273293,1
IN10273294,2
IN10273296,1
IN10273297,1
IN10273299,3
IN10273300,2
IN10273301,1
IN10273303,1
IN10273304,1
IN10273305,1
IN10273306,3
IN10273307,1
IN10273309,1
IN10273310,2
IN10273311,1
IN10273312,1
IN10273313,1
IN10273314,1
IN10273316,2
IN10273317,1
IN10273318,2
IN10273319,1
IN10273320,1
IN10273321,1
IN10273322,2
IN10273323,2
IN10273324,1
IN10273325,2
IN10273328,1
IN10273329,1
IN10273330,1
IN10273331,1
IN10273333,3
IN10273334,1
IN10273335,1
IN10273336,2
IN10273337,1
IN10273338,1
IN10273339,1
IN10273340,1
IN10273341,1
IN10273342,3
IN10273343,1
IN10273344,1
IN10273345,1
IN10273347,3
IN10273348,1
IN10273349,2
IN10273350,1
IN10273352,1
IN10273353,1
IN10273354,1
IN10273355,1
IN10273356,4
IN10273357,1
IN10273358,1
IN10273359,1
IN10273360,1
IN10273361,1
IN10273362,1
IN10273364,1
IN10273365,1
IN10273366,1
IN10273367,1
IN10273368,1
IN10273369,1
IN10273370,1
IN10273371,1
IN10273372,1
IN10273373,1
IN10273374,1
IN10273375,1
IN10273376,1
IN10273377,1
IN10273378,1
IN10273379,1
IN10273380,1
IN10273382,1
IN10273383,1
IN10273384,1
IN10273385,1
IN10273387,1
IN10273388,2
IN10273389,1
IN10273390,1
IN10273391,1
IN10273392,1
IN10273393,1
IN10273394,1
IN10273412,3
IN10273414,1
IN10273415,1
IN10273416,1
IN10273417,2
IN10273418,1
IN10273420,1
IN10273422,1
IN10273423,2
IN10273424,1
IN10273425,1
IN10273426,1
IN10273427,1
IN10273428,1
IN10273429,1
IN10273430,1
IN10273431,1
IN10273432,1
IN10273433,1
IN10273434,1
IN10273435,2
IN10273436,1
IN10273437,3
IN10273438,1
IN10273439,1
IN10273440,2
IN10273441,1
IN10273442,1
IN10273443,2
IN10273444,1
IN10273445,1
IN10273446,1
IN10273447,1
IN10273448,1
IN10273449,2
IN10273450,1
IN10273451,1
IN10273452,1
IN10273453,1
IN10273454,1
IN10273455,1
IN10273456,1
IN10273457,1
IN10273458,1
IN10273459,1
IN10273460,1
IN10273461,1
IN10273462,1
IN10273464,1
IN10273465,1
IN10273466,1
IN10273467,1
IN10273468,2
IN10273469,1
IN10273471,1
IN10273472,2
IN10273473,1
IN10273474,2
IN10273475,1
IN10273476,1
IN10273477,2
IN10273478,1
IN10273479,2
IN10273480,3
IN10273481,1
IN10273482,3
IN10273483,1
IN10273484,1
IN10273485,1
IN10273486,1
IN10273487,1
IN10273488,1
IN10273490,1
IN10273491,1
IN10273492,1
IN10273494,1
IN10273495,1
IN10273496,1
IN10273497,1
IN10273498,1
IN10273499,1
